name,description,price,category,subcategory,collection,rating,brand,colors,reviews,product_id,tags,image_url
Aureate Laurel Ring,"An elegant gold ring accented with miniature, intricately carved leaves, embodying the timeless grace of nature's beauty.",65.0,Accessories,Jewelry,Light Academia,4.8,Nova Nest,['gold'],"['Absolutely gorgeous. It feels like carrying a piece of art on your finger.', 'Exudes classic elegance but with a modern touch. Love it!']",0f7a2eb8-9c09-484c-b59f-46422089d70b,[],https://d3o574pyao1sq3.cloudfront.net/fashion/0f7a2eb8-9c09-484c-b59f-46422089d70b.png
Ivory Pages Heels,"Evoke the elegance of enlightened days with these ivory suede heels, finished with a dainty gold buckle and trimmed with delicate lace. Perfect for the intellectually curious, these heels blend comfort with a timeless aesthetic.",120.0,Footwear,Heals,Light Academia,4.5,Loom & Aura,"['white', 'gold']","['Absolutely gorgeous and surprisingly comfortable! Perfect for my graduation.', 'Lovely details and great craftsmanship. They make me feel like wandering through antique libraries.']",d9ba06ce-87a6-4f30-b964-b7071ed5116c,[],https://d3o574pyao1sq3.cloudfront.net/fashion/d9ba06ce-87a6-4f30-b964-b7071ed5116c.png
Ivory Rose Lace-Ups,"Elegantly crafted ivory boots, featuring delicate lace detailing with a nod to classical artistry, perfect for brightening any ensemble.",175.0,Footwear,Boots,Light Academia,4.5,Loom & Aura,['white'],"[""Absolutely beautiful! They're so versatile and add a touch of elegance to every outfit."", 'The detailing is exquisite, very comfortable for long days on campus.']",ea076770-79a5-4676-9746-e18208dffca0,[],https://d3o574pyao1sq3.cloudfront.net/fashion/ea076770-79a5-4676-9746-e18208dffca0.png
Parchment Boots,"Elegant lace-up boots designed with a soft ivory leather, featuring delicate stitching inspired by classical architecture. Perfect for pairing with light-hued skirts or slim trousers, these boots exude a cheerful intellectuality for the refined explorer.",145.0,Footwear,Boots,Light Academia,4.8,Nova Nest,['white'],"[""Absolutely adore these boots! They're comfortable and add a touch of elegance to every outfit."", ""Stunning detail in the stitching. They're my go-to for days when I feel like embracing my love for classic literature.""]",e410b044-8832-46e2-a10f-a0ec722eb24e,['new in'],https://d3o574pyao1sq3.cloudfront.net/fashion/e410b044-8832-46e2-a10f-a0ec722eb24e.png
Seraphic Steps,"Elegantly crafted heels inspired by the timeless beauty of classical art. These heels feature a soft, ivory hue complemented by a golden buckle, embracing an aesthetic of graceful intellectuality and optimism.",179.99,Footwear,Heals,Light Academia,4.8,Canvas & Co.,"['white', 'gold']","[""Absolutely in love with these heels! They're not just beautiful but surprisingly comfortable too."", 'The perfect addition to my academic conference outfit. Received so many compliments!', 'Elegant and timeless. I wore them to a gallery opening and felt like a piece of art myself.']",711d7f5b-c723-4335-998a-56741717a565,[],https://d3o574pyao1sq3.cloudfront.net/fashion/711d7f5b-c723-4335-998a-56741717a565.png
Aurora Muse Pumps,"Evoke the elegance of the enlightened with these ivory satin pumps. Embellished with delicate gold filigree, they promise an air of refined grace perfect for any gathering of minds.",195.0,Footwear,Heals,Light Academia,4.8,Loom & Aura,"['white', 'gold']","['Absolutely stunning and surprisingly comfortable for a day filled with poetic musings.', 'The gold filigree is even more beautiful in person, a perfect blend of elegance and academic charm.']",1f673fa8-ec65-45bd-be96-f4c84e3e68e2,"['sale', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/1f673fa8-ec65-45bd-be96-f4c84e3e68e2.png
Stealth Synth Sweater,"This high-performance sweater blends futuristic aesthetics with unparalleled utility. Crafted from advanced, breathable fibers, it offers optimal thermal regulation for urban explorers. Its design features discreet, integrated pockets and a sleek profile, making it the perfect top for the minimalist adventurer.",120.0,Tops,Sweaters & Cardigans,Techwear,4.5,Nova Nest,"['black', 'grey']","['Incredibly versatile and comfortable for daily wear.', 'The hidden pockets are a game changer!']",a332769e-9051-4997-84f7-8208bb708445,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a332769e-9051-4997-84f7-8208bb708445.png
Urban Stealth Pullover,"Crafted with cutting-edge fabric technology, this pullover offers optimal functionality without compromising on style. Features include moisture-wicking properties and zippered pockets for secure, easy-access storage.",120.0,Tops,Hoodies & Sweatshirts,Techwear,4.8,Nova Nest,"['black', 'grey']","['Incredibly comfortable and surprisingly warm for how lightweight it is.', 'Perfect for my daily commute. The zip pockets are a game-changer.']",f7a7afb9-21b2-42a1-9fb6-28b2dc3d8363,[],https://d3o574pyao1sq3.cloudfront.net/fashion/f7a7afb9-21b2-42a1-9fb6-28b2dc3d8363.png
Shadow Weave Hoodie,"Sleek and versatile, this hoodie blends high-performance fabric with a minimalistic design, featuring water-resistant capabilities and hidden compartments for urban readiness. Crafted for the future, its silhouette is both functional and stylish.",120.0,Tops,Hoodies & Sweatshirts,Techwear,4.5,NixNada,"['black', 'grey']","['Perfect for chilly nights and looks great!', 'Really high quality and the pockets are super handy.']",43c73ba9-15ef-40f2-90e0-1bdf77f4c5d3,['new in'],https://d3o574pyao1sq3.cloudfront.net/fashion/43c73ba9-15ef-40f2-90e0-1bdf77f4c5d3.png
Shadow Veil Mock Neck,"Crafted for the urban explorer, the Shadow Veil Mock Neck is the epitome of futuristic utility. Featuring moisture-wicking, high-performance fabric to keep you dry in all conditions, its sleek black silhouette integrates seamlessly into a minimalist wardrobe. The piece is expertly tailored for a close yet comfortable fit, making it a perfect layer under jackets or worn alone for a statement in simplicity.",78.0,Tops,Blouses & Shirts,Techwear,4.7,Nova Nest,['black'],"['The perfect top for my techwear collection. So comfortable and the fit is spot on!', ""Breathable fabric and the black is just deep and rich, doesn't fade. Love it for my daily wear.""]",dbfbdebc-dbe7-4eba-8b11-fec6fbcba58b,[],https://d3o574pyao1sq3.cloudfront.net/fashion/dbfbdebc-dbe7-4eba-8b11-fec6fbcba58b.png
Weave Pullover,"This pullover embodies the essence of the urban frontier with its moisture-wicking fabric and discreet zippered compartments. Engineered for the minimalist adventurer, its sleek design ensures mobility while encapsulating a future-forward aesthetic.",120.0,Tops,Hoodies & Sweatshirts,Techwear,4.7,Nova Nest,"['black', 'grey']","['Incredibly versatile and durable for daily wear.', 'Perfect blend of function and style.']",136e178d-7519-49eb-bf97-4f53296a25f2,"['sale', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/136e178d-7519-49eb-bf97-4f53296a25f2.png
Shadowcast Urban Pullover,"Crafted for the urban explorer, this pullover combines a minimalist aesthetic with functionality. Designed with breathable, waterproof fabric and seamless pockets for essentials, its slate grey tone and sleek silhouette ensure understated style meets urban utility.",89.99,Tops,Hoodies & Sweatshirts,Techwear,4.7,NixNada,['grey'],"['Perfect blend of style and function. The pocket placement is ingenious!', 'Breathable and surprisingly warm. My go-to for chilly evenings.']",904a79a2-0ac1-4695-a19d-482dae05ed05,[],https://d3o574pyao1sq3.cloudfront.net/fashion/904a79a2-0ac1-4695-a19d-482dae05ed05.png
Urban Nomad Hoodie,"Engineered for the city wanderer, this hoodie combines sleek design with high-functional features. Made from waterproof and breathable fabric, it includes subtle reflective details for nighttime visibility, and integrated, zippered pockets for secure storage. The streamlined fit ensures ease of movement without sacrificing style.",120.0,Tops,Hoodies & Sweatshirts,Techwear,4.8,NixNada,"['black', 'grey']","['Perfect for chilly, rainy nights in the city.', 'Innovative features and super comfortable for everyday wear.']",8bf9384b-6c6b-4176-8787-fc314ee39152,[],https://d3o574pyao1sq3.cloudfront.net/fashion/8bf9384b-6c6b-4176-8787-fc314ee39152.png
Urban Recon Pullover,"Engineered for the city explorer, this pullover blends sleek functionality with advanced fabric technology for unmatched comfort and mobility. Features include a high neckline for added protection and discreet, integrated pockets for essentials.",89.99,Tops,Hoodies & Sweatshirts,Techwear,4.5,Nova Nest,"['black', 'grey']","['Perfect for chilly mornings. The pockets are a game changer!', 'High quality and very functional. My go-to for urban adventures.']",14300ca8-a6b7-4b4a-af33-16fab99e79fa,[],https://d3o574pyao1sq3.cloudfront.net/fashion/14300ca8-a6b7-4b4a-af33-16fab99e79fa.png
Urban Tactical Tee,"Engineered for the urban explorer, this tee combines advanced fabric technology with practical design elements. Its moisture-wicking, quick-dry material offers unparalleled comfort and utility in the concrete jungle. The discreet, integrated pockets provide secure storage for essentials. Minimalist in appearance, yet maximalist in function.",65.0,Tops,T-Shirts,Techwear,4.8,Urban Threadline,"['black', 'grey']","['An absolute must-have for anyone into the tech aesthetic.', 'Incredibly comfortable and the pockets are a game changer.']",4b84ea53-6c9f-4c92-aa98-1ccdc1eaf4bd,"['sale', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/4b84ea53-6c9f-4c92-aa98-1ccdc1eaf4bd.png
Futurist Core Tee,"Engineered for the forward-thinking individual, this tee merges high-performance fabric with a minimalist design. Boasting moisture-wicking capabilities and seamless construction, it's a staple piece for any advanced wardrobe.",60.0,Tops,T-Shirts,Techwear,4.7,Nova Nest,"['black', 'grey']","['Perfect for both the city and the trails. Unexpectedly comfortable!', 'Really stepped up my daily wear game. The fabric feels like next-gen tech.', 'Super sleek and the fit is just right. Goes with everything.']",52f7e748-27bf-409e-b3fa-19939d7b15a0,[],https://d3o574pyao1sq3.cloudfront.net/fashion/52f7e748-27bf-409e-b3fa-19939d7b15a0.png
Urban Navigator Tee,"Crafted for the modern explorer, this T-shirt blends high-performance fabric with a utilitarian design. Featuring moisture-wicking technology and discreet, integrated pockets for essentials, its sleek silhouette ensures versatility and comfort in any urban landscape.",65.0,Tops,T-Shirts,Techwear,4.5,Nova Nest,"['black', 'grey']","['Perfect balance of function and style.', 'Amazingly comfortable for daily wear and travel.']",b9a2f69c-0d2a-412d-abfb-0cad770bb3ba,['sale'],https://d3o574pyao1sq3.cloudfront.net/fashion/b9a2f69c-0d2a-412d-abfb-0cad770bb3ba.png
Futurist Functional Shirt,"Sleek, minimalistic design meets supreme functionality in this high-tech fabric blouse. Engineered for the modern wanderer, this piece features moisture-wicking capabilities, with a breathable yet waterproof finish. Hidden compartments offer practicality without compromising the streamlined silhouette, making it the perfect blend of form and function for any environment.",129.99,Tops,Blouses & Shirts,Techwear,4.8,Nova Nest,"['black', 'grey']","['Absolutely love the hidden pockets and the fabric feels amazing even after a long day.', 'The waterproof feature came in so handy during a sudden downpour. Style and utility in one!']",7d320df2-b966-4c78-a126-f1bd57ac4e24,[],https://d3o574pyao1sq3.cloudfront.net/fashion/7d320df2-b966-4c78-a126-f1bd57ac4e24.png
Circuit Seam Blouse,"Engineered for the forward-looking individual, this blouse integrates high-performance materials with a seamless design. Featuring moisture-wicking fabric and discreet, secure pockets, it's perfect for those who demand both style and functionality. The sleek profile and minimalistic approach ensure versatility across various environments.",129.0,Tops,Blouses & Shirts,Techwear,4.5,Nova Nest,"['black', 'grey']","['Revolutionary design that doesn’t sacrifice style for utility.', 'Unmatched comfort and durability. Worth every penny.']",2ce02312-f94b-430e-af4a-c568126a2f5c,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2ce02312-f94b-430e-af4a-c568126a2f5c.png
FuturaForm Sleek Shirt,"Crafted for the minimalist, this blouse combines futuristic aesthetics with unparalleled functionality. Designed with waterproof, breathable fabric, it features a high-collar and seamless pockets, blending invisibly into its structure.",120.0,Tops,Blouses & Shirts,Techwear,4.8,Solemn Chic,"['black', 'grey']","['Perfect blend of style and practicality. Wears well in any urban adventure.', 'Truly waterproof and surprisingly comfortable for something so functional.']",5039de9e-2eac-439c-9095-ceaedd8b2ca7,[],https://d3o574pyao1sq3.cloudfront.net/fashion/5039de9e-2eac-439c-9095-ceaedd8b2ca7.png
Streamline Tank,"Engineered for the forward-thinker, this tank combines sleek design with high-performance fabrics. Features moisture-wicking material and a ventilation system for ultimate comfort and mobility.",60.0,Tops,Tank Tops,Techwear,4.7,NixNada,"['black', 'grey']","['Perfect layer for any tech outfit.', 'Love the minimalist design and the tech features!']",c95d8fd6-2421-424a-b16a-b7d975210271,[],https://d3o574pyao1sq3.cloudfront.net/fashion/c95d8fd6-2421-424a-b16a-b7d975210271.png
Slice Tank,"Engineered for the forward-thinker, this tank blends high function with minimalistic style. Crafted with advanced, breathable fabrics for unmatched comfort and performance in any scenario. Features include a seamless, body-adapting fit and discreet, integrated compartments for essential gear. Perfect for the sleek pioneer navigating the frontier of the everyday.",58.0,Tops,Tank Tops,Techwear,4.7,Nova Nest,"['black', 'grey']","['Unbelievably comfortable and surprisingly versatile. Wears well both in the gym and as a stylish piece for casual outings.', 'The hidden pockets are a game changer! Perfect for my transit card and some cash. Sleek design gets compliments every time.']",f3bbcc09-5bb4-4459-8d45-eb6b4d15fbea,[],https://d3o574pyao1sq3.cloudfront.net/fashion/f3bbcc09-5bb4-4459-8d45-eb6b4d15fbea.png
Futurist Core Tank,"Engineered for the modern survivor, this tank top combines sleek minimalism with cutting-edge fabric technology. Ideal for high mobility in urban environs, it features moisture-wicking material and a concealed utility pocket.",59.99,Tops,Tank Tops,Techwear,4.8,Nova Nest,"['black', 'grey']","['Incredibly comfortable and fits like a second skin.', 'The hidden pocket is a game-changer for my daily commute!']",877fa795-198b-49c3-b2c5-ac525a1c1e14,[],https://d3o574pyao1sq3.cloudfront.net/fashion/877fa795-198b-49c3-b2c5-ac525a1c1e14.png
Circuit Flex Trousers,"Engineered for the dynamic individual, these trousers blend sleek aesthetics with unparalleled functionality. Crafted from waterproof and breathable fabric, they feature integrated stretch panels for enhanced mobility. Reflective accents ensure visibility during twilight escapades, while ample pockets secure your essentials on the move.",220.0,Bottoms,Trousers & Pants,Techwear,4.8,NixNada,"['black', 'grey']","['Incredible comfort and utility without compromising style.', 'Perfect for my daily commute and the occasional night ride.']",1b58c1c5-1e9c-4b2b-8feb-57de9730b379,[],https://d3o574pyao1sq3.cloudfront.net/fashion/1b58c1c5-1e9c-4b2b-8feb-57de9730b379.png
Quantum Flex Trousers,"Engineered for the modern explorer, these trousers fuse cutting-edge fabric technology with a versatile design to offer unparalleled flexibility and water resistance. Equipped with integrated, low-profile cargo compartments for essential gear, these pants are crafted to navigate the day-to-day with ease and efficiency. Finished in a sleek, dark grey hue for a minimalist touch.",129.99,Bottoms,Trousers & Pants,Techwear,4.6,Nova Nest,['grey'],"['Outstanding comfort and durability. Perfect for cycling to work or a night out in the city.', 'Adjustable features are a huge plus. Feels like custom fitting pants with high-end material.']",a8baea81-50d0-4969-b777-8f68a9c4d81a,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a8baea81-50d0-4969-b777-8f68a9c4d81a.png
Cipher Trousers,"Engineered for adaptability, these trousers blend high-performance material with an articulate design, featuring waterproof capabilities and strategic pocket placements for essential gear. Optimized for seamless transition from office to outdoors.",210.0,Bottoms,Trousers & Pants,Techwear,4.7,Nova Nest,"['black', 'grey']","['Exceptionally practical, yet surprisingly comfy!', 'Perfect fit and the material holds up against the toughest weather.']",100379d1-110d-4e1b-b2df-e276ee5650ad,[],https://d3o574pyao1sq3.cloudfront.net/fashion/100379d1-110d-4e1b-b2df-e276ee5650ad.png
Stealth Mode Trousers,"Sleek, water-resistant trousers designed for seamless transition from day to night. Equipped with integrated yet discreet multi-use pockets. Crafted for the minimalist adventurer.",120.0,Bottoms,Trousers & Pants,Techwear,4.5,Nova Nest,"['black', 'grey']","['Incredibly comfortable and surprisingly versatile!', 'Perfect for my daily commute and the occasional hike.']",40cc0e3e-5355-4d6b-8794-529b9c200ac0,[],https://d3o574pyao1sq3.cloudfront.net/fashion/40cc0e3e-5355-4d6b-8794-529b9c200ac0.png
Stealth Streamline Trousers,"Sleek, weather-resistant trousers designed for seamless movement and versatility in any environment. Crafted with cutting-edge, breathable materials, these pants ensure comfort while incorporating discreet, zippered pockets for essential items. The adjustable waist and tapered fit accentuate a modern silhouette.",120.0,Bottoms,Trousers & Pants,Techwear,4.7,Nova Nest,"['black', 'grey']","['Incredibly comfortable for daily wear and surprisingly durable!', 'Perfect balance between functionality and style. Highly recommend.']",1a4faf22-97be-4d16-88bd-8d2cba1afb31,[],https://d3o574pyao1sq3.cloudfront.net/fashion/1a4faf22-97be-4d16-88bd-8d2cba1afb31.png
Apex Stealth Trousers,"Engineered for adaptability and performance, these trousers merge the essence of durability with a sleek aesthetic. Constructed from waterproof, breathable fabric, they incorporate adjustable waist straps and reinforced seams for unparalleled comfort and life-span. The design includes integrated cargo pockets for functionality without compromising on the silhouette.",189.99,Bottoms,Trousers & Pants,Techwear,4.5,Nova Nest,"['black', 'grey']","['A game-changer for outdoor and urban exploits. Exceptional comfort!', 'Impressively versatile and lightweight. The water resistance is top-notch.']",feb6d7b0-f36a-4b0b-a2e2-839b50f36882,[],https://d3o574pyao1sq3.cloudfront.net/fashion/feb6d7b0-f36a-4b0b-a2e2-839b50f36882.png
Cipher Sleek Trousers,"Crafted for the modern explorer, these trousers blend innovative materials with a minimalistic design ethos, offering unmatched comfort and versatility. Equipped with weather-resistant fabric and strategically placed pockets for essentials.",175.0,Bottoms,Trousers & Pants,Techwear,4.5,Nova Nest,"['black', 'grey']","['Perfect blend of functionality and style.', 'The material feels durable and breathable, ideal for city commuting.']",8df68d9b-1c2b-412b-8e52-16050349c9f8,[],https://d3o574pyao1sq3.cloudfront.net/fashion/8df68d9b-1c2b-412b-8e52-16050349c9f8.png
Zero-Element Trousers,"Engineered for adaptability, these trousers blend cutting-edge textiles with sleek design to ensure maximum comfort and mobility. Equipped with water-resistant coating and integrated dynamic pockets.",189.0,Bottoms,Trousers & Pants,Techwear,4.8,Nova Nest,"['black', 'grey']","['Exceptional comfort and surprisingly flexible for my daily commute!', 'The pockets are a game changer - finally, trousers that keep up with my active lifestyle.']",78ad1195-a956-41ce-b5aa-154c992fd7b7,[],https://d3o574pyao1sq3.cloudfront.net/fashion/78ad1195-a956-41ce-b5aa-154c992fd7b7.png
Neo-Glide Trousers,"Engineered for the modern explorer, these trousers pair advanced moisture-wicking fabric with a sleek, streamlined design. Equipped with ergonomic pockets and adjustable cuffs for peak comfort and utility.",120.0,Bottoms,Trousers & Pants,Techwear,4.5,Nova Nest,"['black', 'grey']","['Incredibly comfortable for long urban treks.', 'Impressive water resistance and durability.']",8291e33f-ab82-45b7-be63-5c32c69df441,[],https://d3o574pyao1sq3.cloudfront.net/fashion/8291e33f-ab82-45b7-be63-5c32c69df441.png
Quantum Leap Jumpsuit,"Sleek monotone jumpsuit engineered for the avant-garde, designed with advanced fabric technology for all-weather resistance and equipped with multipurpose pockets. Perfect for the visionary ready to stride into tomorrow.",289.99,Dresses & Jumpsuits,Jumpsuits & Rompers,Techwear,4.8,Nova Nest,"['black', 'grey']","['Unbelievably comfortable and surprisingly versatile.', 'Looks sleek and feels durable. My go-to outfit for a day out.']",3d857c12-9365-4695-894c-64c15a5d89cb,[],https://d3o574pyao1sq3.cloudfront.net/fashion/3d857c12-9365-4695-894c-64c15a5d89cb.png
Echo Shift Jumpsuit,"Seamlessly blending high-performance material with streamlined design, this jumpsuit offers unparalleled comfort and durability. Equipped with waterproof zippers and integrated storage solutions, its sleek silver detailing stands out against a monochrome backdrop, making it the pinnacle of modern attire.",249.99,Dresses & Jumpsuits,Jumpsuits & Rompers,Techwear,4.8,Nova Nest,"['black', 'silver']","['Incredibly versatile and comfortable for daily wear.', 'The attention to detail and storage capacity is outstanding.']",8c2671bb-33a5-4fbd-95b9-9384e4b2818b,[],https://d3o574pyao1sq3.cloudfront.net/fashion/8c2671bb-33a5-4fbd-95b9-9384e4b2818b.png
Orbit Jumpsuit,"Engineered for the avant-garde explorer, this jumpsuit combines sleek design with unparalleled functionality. Crafted from cutting-edge, breathable materials, it offers maximum comfort and performance in any environment. Features include integrated utility pockets and adjustable fit, all enveloped in a striking monochrome palette.",299.99,Dresses & Jumpsuits,Jumpsuits & Rompers,Techwear,4.8,Nova Nest,"['black', 'white']","['Incredibly comfortable for all-day wear. The material feels advanced yet very soft.', 'The design is something out of a sci-fi movie! Love the functionality.']",0af42d69-74e9-4bd0-bb23-a0b594da9a6a,[],https://d3o574pyao1sq3.cloudfront.net/fashion/0af42d69-74e9-4bd0-bb23-a0b594da9a6a.png
Circuit Breaker Coat,"Engineered for adaptability, this coat melds cutting-edge materials with versatility. The sleek design boasts water-repellent fabric, streamlined pockets, and adjustable airflow channels for unparalleled comfort in any environment. A removable hood enhances its practicality, ensuring readiness for the unexpected. Its charcoal and silver hues project a discreet yet powerful presence.",299.99,Outerwear,Coats,Techwear,4.8,Nova Nest,"['grey', 'silver']","['Unmatched in both function and style. The adjustable airflow is a game changer.', 'Sleek, warm, and keeps you dry. Worth every penny.', 'The attention to detail is evident. The pockets are surprisingly spacious without adding bulk.']",a49e3347-57d7-4a07-9db7-93e20e882a49,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a49e3347-57d7-4a07-9db7-93e20e882a49.png
Cyber Shelter Coat,"Crafted for the relentless explorer, this coat blends advanced weather-resistant fabrics with a sleek, streamlined design. Engineered for optimal mobility, it features expandable cargo pockets and adaptable ventilation systems. Ideal for those who defy the elements in style.",349.99,Outerwear,Coats,Techwear,4.8,Nova Nest,"['black', 'grey']","['The ultimate blend of style and functionality! Kept me dry and comfortable in a downpour.', 'Innovative design with pockets where you need them. Lightweight yet warm.']",408d93df-6695-4a64-aa4b-8a0507c777a1,[],https://d3o574pyao1sq3.cloudfront.net/fashion/408d93df-6695-4a64-aa4b-8a0507c777a1.png
Tactical Horizon Jacket,"Engineered for the relentless adventurer, this jacket melds top-grade waterproof material with an all-around zipper design, ensuring optimal performance in any condition. A concealed pocket array offers smart storage solutions.",299.99,Outerwear,Jackets,Techwear,4.8,Nova Nest,"['black', 'grey']","['The perfect blend of style and function! Keeps me dry and comfortable in any weather.', 'Incredible durability and the storage solutions are genius. My go-to for urban exploration.']",33aa4c11-9d34-4efe-bcef-f31ce30d136b,"['new in', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/33aa4c11-9d34-4efe-bcef-f31ce30d136b.png
Cyclone Shell Jacket,"Engineered for the relentless adventurer, this jacket combines superior weather resistance with enhanced breathability. Crafted from advanced materials, it stands up to severe weather while maintaining comfort. Features include streamlined storage and adjustable fittings for a personalized fit. Available in slate and charcoal.",299.0,Outerwear,Jackets,Techwear,4.5,Nova Nest,"['grey', 'black']","['Unmatched in durability and comfort. Worth every penny.', 'Perfect for my daily commute and weekend hikes. Keeps me dry and comfortable in all conditions.']",53135fa2-3501-4fe7-a104-bb4e89c9cdb8,[],https://d3o574pyao1sq3.cloudfront.net/fashion/53135fa2-3501-4fe7-a104-bb4e89c9cdb8.png
Sleek Element Protector,"Designed for the sophisticated explorer, this coat merges innovative materials with unparalleled versatility. Crafted from waterproof, breathable fabric, it features sealed seams and integrated, adjustable ventilation. Whether braving the elements in the concrete jungle or on untrodden paths, the coat offers an adaptive fit to ensure comfort and mobility. Available in muted black or sleek silver, it stands as a testament to minimalist design and superior functionality.",320.0,Outerwear,Coats,Techwear,4.8,Nova Nest,"['black', 'silver']","['Incredibly versatile and durable. A must-have for anyone who values practical style.', 'Breathability and waterproof functionality make this the perfect coat for unpredictable weather.']",e8e6af8f-7e24-4649-8dec-43f42e507f37,[],https://d3o574pyao1sq3.cloudfront.net/fashion/e8e6af8f-7e24-4649-8dec-43f42e507f37.png
Gale Runner Coat,"Engineered for the elite, this coat melds seamless waterproof technology with breathable, stretch fabric for uncompromised movement and resistance against all weathers. Equipped with integrated heating elements and dynamic insulation adjustment, it stands as a beacon of adaptability and sleek design in silver and black.",299.99,Outerwear,Coats,Techwear,4.8,Nova Nest,"['silver', 'black']","['Transforms every journey into a mission. Absolutely waterproof and amazingly comfortable.', 'Sleek look with superb functionality. The heating feature is a game changer for winter.']",e88d4b5e-be8e-4a26-b438-a847ada0f4f7,[],https://d3o574pyao1sq3.cloudfront.net/fashion/e88d4b5e-be8e-4a26-b438-a847ada0f4f7.png
Quantum Strap Wristlet,"A sleek, minimalist wristlet designed for essential carry. Engineered with waterproof, high-density fabric and a secure, quick-access compartment. Perfect for the essentials without the bulk.",68.0,Accessories,Bags & Totes,Techwear,4.5,Nova Nest,"['black', 'grey']","['Perfect size for daily use, and the material feels indestructible.', 'Looks discreet but holds everything I need for a day out.']",154fdc25-3cba-4dc0-923a-b39b18804b1b,[],https://d3o574pyao1sq3.cloudfront.net/fashion/154fdc25-3cba-4dc0-923a-b39b18804b1b.png
Circuit Wristband,"Sleek, adjustable wrist accessory featuring integrated flexible display technology for real-time notifications. Crafted from water-resistant high-performance fabric in silver.",89.99,Accessories,Jewelry,Techwear,4.7,Nova Nest,['silver'],"['Innovative and surprisingly comfortable!', 'Perfect blend of style and tech. Stands out and fits well with any techwear.']",2c50244b-214a-48eb-8953-8ea44cebfa24,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2c50244b-214a-48eb-8953-8ea44cebfa24.png
SleekStrap Utility Belt,"Sleek, minimalist design meets unparalleled functionality. This belt integrates seamlessly with any ensemble, featuring weather-resistant compartments and a built-in, slim-profile tool kit for every urban adventure.",89.99,Accessories,Belts,Techwear,4.8,Nova Nest,"['black', 'silver']","['Absolute game-changer for daily commutes and travel.', 'The craftsmanship is top-notch, and the minimal design is exactly what I was looking for.']",2775cf78-0827-4f73-823e-19b27dd9771d,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2775cf78-0827-4f73-823e-19b27dd9771d.png
Quantum Wrist Cuff,"A sleek, adjustable cuff designed for the modern explorer. Crafted with lightweight, water-resistant material and equipped with a discreet, high-resolution display for notifications and navigation aids.",149.99,Accessories,Jewelry,Techwear,4.8,Nova Nest,"['black', 'silver']","['Innovative and stylish! A must for the tech-savvy.', 'Perfect blend of technology and design. Feels like wearing the future on your wrist.']",f26a4767-0784-4634-b9ba-7104e2e3f25e,[],https://d3o574pyao1sq3.cloudfront.net/fashion/f26a4767-0784-4634-b9ba-7104e2e3f25e.png
Circuit Veil Beanie,"Sleek, lightweight beanie integrated with thermo-regulating technology, designed for optimal temperature control and moisture wicking. Silver threads woven for a touch of shine.",49.99,Accessories,Hats & Beanies,Techwear,4.5,Nova Nest,"['black', 'silver']","['Incredibly comfortable and keeps my head at the perfect temperature.', 'Stylish and practical, a must-have for any tech-wardrobe!']",6860baa8-3792-4dff-a6d6-e5305a09aebc,[],https://d3o574pyao1sq3.cloudfront.net/fashion/6860baa8-3792-4dff-a6d6-e5305a09aebc.png
Circuit Bracer Cuffs,"Sleek, lightweight wrist cuffs designed for the modern explorer, equipped with weather-resistant materials and integrated smart fabric for touch-sensitive control of personal devices. Perfect for those who blend practicality with cutting-edge style.",75.0,Accessories,Jewelry,Techwear,4.5,Nova Nest,"['black', 'silver']","['A game changer for my daily gadgets!', 'Stylish and surprisingly functional. A must-have for tech enthusiasts.']",353d33bf-30fa-4ebd-bc0e-9a4da3336b35,[],https://d3o574pyao1sq3.cloudfront.net/fashion/353d33bf-30fa-4ebd-bc0e-9a4da3336b35.png
Circuit Sleek Belt,"Slim, adjustable belt designed with a blend of smart materials for adaptability and comfort. Features a discreet, integrated tool kit and weather-resistant capabilities.",89.99,Accessories,Belts,Techwear,4.7,NixNada,"['black', 'silver']","['Incredibly versatile and durable - a must-have for any tech enthusiast.', 'Sleek design and the integrated toolkit came in handy more times than I can count!']",fc81ccbe-4cb6-45ff-9cc8-6db9bd6e3bb6,"['new in', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/fc81ccbe-4cb6-45ff-9cc8-6db9bd6e3bb6.png
OrbitWrap Wrist Cuff,"Sleek wrist cuff constructed from weather-resistant high-tech fabric, featuring integrated smart pockets for essentials. Designed for both appeal and performance.",45.99,Accessories,Jewelry,Techwear,4.5,Nova Nest,"['black', 'grey']","['Incredibly comfortable and surprisingly practical.', ""Perfect for on-the-go, barely notice it's there but love the utility!""]",034648de-32b5-4753-84f1-88b51e177872,[],https://d3o574pyao1sq3.cloudfront.net/fashion/034648de-32b5-4753-84f1-88b51e177872.png
